transaction_id,timestamp,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud
TXN004583,07-05-2025 17:13,1064,5859.05,2010,Chennai,Android,bill,0
TXN004584,31-05-2025 16:44,1047,9379.71,2020,Delhi,Android,purchase,0
TXN004585,20-05-2025 21:06,1082,8022.7,2028,Delhi,iOS,top-up,0
TXN004586,15-05-2025 21:17,1059,9041.34,2021,Kolkata,iOS,transfer,0
TXN004587,13-05-2025 10:26,1023,9632.09,2019,Chennai,iOS,top-up,0
TXN004588,05-05-2025 09:35,1016,1592.93,2022,Chennai,Android,top-up,0
TXN004589,15-05-2025 09:54,1083,1786.39,2036,Kolkata,Web,purchase,0
TXN004590,10-05-2025 07:16,1055,9240.8,2045,Kolkata,iOS,top-up,0
TXN004591,15-05-2025 00:58,1024,2586.25,2040,Bangalore,Android,bill,0
TXN004592,26-05-2025 06:29,1059,6230.13,2033,Kolkata,Android,purchase,0
TXN004593,07-05-2025 19:54,1051,1112.07,2048,Bangalore,Android,transfer,0
TXN004594,04-05-2025 21:24,1073,6137.7,2003,Mumbai,iOS,transfer,0
TXN004595,18-05-2025 18:11,1060,1262.36,2037,Kolkata,Android,transfer,0
TXN004596,27-05-2025 00:55,1001,5680.57,2038,Delhi,iOS,bill,0
TXN004597,31-05-2025 23:01,1016,4784.04,2018,Mumbai,iOS,purchase,0
TXN004598,18-05-2025 02:09,1017,9690.36,2008,Bangalore,iOS,top-up,0
TXN004599,02-06-2025 10:35,1076,2216.03,2014,Delhi,Web,transfer,0
TXN004600,28-05-2025 05:57,1080,2691.62,2003,Delhi,Web,bill,0
TXN004601,31-05-2025 10:08,1090,2424.85,2007,Kolkata,Android,top-up,0
TXN004602,08-05-2025 13:15,1033,9115.31,2031,Bangalore,iOS,transfer,0
TXN004603,28-05-2025 15:13,1066,6345,2017,Mumbai,Web,top-up,0
TXN004604,15-05-2025 15:35,1067,3306.29,2047,Bangalore,iOS,bill,0
TXN004605,13-05-2025 02:45,1081,5756.33,2015,Bangalore,Web,purchase,0
TXN004606,10-05-2025 00:26,1061,9116.82,2030,Delhi,iOS,top-up,0
TXN004607,21-05-2025 08:00,1021,208.59,2010,Kolkata,Android,bill,0
TXN004608,27-05-2025 01:26,1051,7795.93,2020,Delhi,Android,top-up,0
TXN004609,12-05-2025 08:19,1073,5632.05,2002,Delhi,iOS,bill,0
TXN004610,07-05-2025 19:22,1082,4071.73,2019,Bangalore,Android,purchase,0
TXN004611,07-05-2025 02:48,1094,2501.7,2045,Bangalore,iOS,bill,0
TXN004612,12-05-2025 06:28,1036,534.45,2011,Mumbai,Android,purchase,0
TXN004613,05-05-2025 18:02,1092,5990.92,2045,Delhi,Web,purchase,0
TXN004614,08-05-2025 10:26,1034,3643.21,2036,Mumbai,Web,top-up,0
TXN004615,29-05-2025 22:24,1073,2319.66,2025,Chennai,Android,bill,0
TXN004616,16-05-2025 09:47,1099,2128,2042,Chennai,Android,bill,0
TXN004617,21-05-2025 23:56,1088,4693.41,2014,Bangalore,iOS,top-up,0
TXN004618,20-05-2025 18:20,1065,7983.45,2006,Mumbai,Android,transfer,0
TXN004619,02-06-2025 09:51,1043,2332.11,2015,Mumbai,Android,top-up,0
TXN004620,07-05-2025 07:58,1012,4236.77,2011,Mumbai,iOS,purchase,0
TXN004621,28-05-2025 15:49,1072,226.17,2034,Bangalore,Android,purchase,0
TXN004622,14-05-2025 16:05,1044,2424.86,2002,Bangalore,Android,purchase,0
TXN004623,28-05-2025 06:28,1016,2492.9,2020,Delhi,Android,purchase,0
TXN004624,20-05-2025 13:39,1045,3662.72,2020,Chennai,iOS,transfer,0
TXN004625,14-05-2025 21:10,1034,9560.66,2040,Delhi,iOS,top-up,0
TXN004626,29-05-2025 02:23,1087,6479.83,2043,Bangalore,iOS,purchase,0
TXN004627,16-05-2025 01:24,1079,796.18,2010,Bangalore,iOS,transfer,0
TXN004628,28-05-2025 10:18,1004,2333.38,2031,Chennai,Android,transfer,0
TXN004629,26-05-2025 09:32,1093,8224.73,2022,Delhi,iOS,top-up,0
TXN004630,11-05-2025 11:50,1032,3107.5,2048,Delhi,Web,purchase,0
TXN004631,14-05-2025 10:31,1096,6923.15,2020,Bangalore,iOS,transfer,0
TXN004632,30-05-2025 07:22,1029,3929.4,2011,Chennai,Web,top-up,0
TXN004633,10-05-2025 18:00,1002,4101.7,2027,Delhi,Web,purchase,0
TXN004634,18-05-2025 14:32,1085,8522.22,2042,Chennai,Web,bill,0
TXN004635,25-05-2025 04:33,1030,7164.03,2020,Mumbai,Android,transfer,0
TXN004636,11-05-2025 04:07,1040,9396.08,2002,Bangalore,Android,transfer,0
TXN004637,28-05-2025 22:01,1049,5628.15,2032,Bangalore,Web,purchase,0
TXN004638,01-06-2025 14:29,1009,4611.19,2019,Mumbai,Web,top-up,0
TXN004639,22-05-2025 03:38,1064,4230.36,2002,Chennai,Android,transfer,0
TXN004640,27-05-2025 05:29,1097,9165.44,2048,Kolkata,Web,transfer,0
TXN004641,10-05-2025 05:53,1076,7329.47,2009,Kolkata,Web,transfer,0
TXN004642,26-05-2025 21:53,1035,2079.17,2025,Delhi,iOS,top-up,0
TXN004643,30-05-2025 22:36,1065,1147.68,2030,Chennai,Web,bill,0
TXN004644,12-05-2025 02:07,1045,8174.83,2026,Chennai,Android,bill,0
TXN004645,30-05-2025 08:18,1048,6611.78,2021,Kolkata,Web,top-up,0
TXN004646,30-05-2025 13:55,1004,1769.21,2000,Kolkata,Android,purchase,0
TXN004647,13-05-2025 12:49,1081,27.76,2035,Delhi,Web,bill,0
TXN004648,10-05-2025 18:59,1058,6326.41,2013,Bangalore,iOS,bill,0
TXN004649,07-05-2025 09:15,1091,19005.48,2049,Delhi,Web,top-up,1
TXN004650,10-05-2025 22:39,1056,4009.42,2033,Chennai,Web,bill,0
TXN004651,21-05-2025 09:32,1036,2560.48,2038,Chennai,Android,purchase,0
TXN004652,30-05-2025 05:43,1049,803.51,2030,Bangalore,Web,transfer,0
TXN004653,20-05-2025 15:53,1065,3795.39,2046,Kolkata,iOS,bill,0
TXN004654,11-05-2025 21:08,1097,5616.26,2031,Delhi,Android,purchase,0
TXN004655,23-05-2025 08:35,1044,4316.76,2042,Chennai,iOS,purchase,0
TXN004656,09-05-2025 23:50,1096,3043.67,2005,Chennai,Android,purchase,0
TXN004657,12-05-2025 05:14,1002,9320.66,2046,Delhi,Android,bill,0
TXN004658,21-05-2025 07:32,1054,9613.64,2021,Mumbai,Android,purchase,0
TXN004659,10-05-2025 13:52,1030,4826.29,2001,Mumbai,Android,purchase,0
TXN004660,03-06-2025 06:14,1013,5576.52,2037,Mumbai,iOS,transfer,0
TXN004661,17-05-2025 12:37,1086,5479.58,2009,Delhi,Android,top-up,0
TXN004662,16-05-2025 01:03,1047,585.19,2018,Bangalore,iOS,transfer,0
TXN004663,15-05-2025 23:00,1037,9967.91,2037,Delhi,Web,transfer,0
TXN004664,17-05-2025 12:32,1070,5865.63,2013,Chennai,iOS,purchase,0
TXN004665,09-05-2025 18:37,1065,2376.65,2030,Mumbai,iOS,purchase,0
TXN004666,08-05-2025 19:42,1025,2153.41,2049,Bangalore,Android,top-up,0
TXN004667,03-06-2025 14:16,1003,603.8,2037,Delhi,iOS,top-up,0
TXN004668,10-05-2025 00:54,1079,6154.73,2014,Delhi,iOS,bill,0
TXN004669,22-05-2025 22:01,1072,9915.98,2041,Kolkata,iOS,bill,0
TXN004670,12-05-2025 15:07,1065,3880.98,2039,Kolkata,Web,top-up,0
TXN004671,02-06-2025 07:28,1048,5223.47,2010,Mumbai,iOS,top-up,0
TXN004672,27-05-2025 20:54,1051,3279.79,2003,Delhi,Android,top-up,0
TXN004673,14-05-2025 17:30,1036,1305.1,2002,Bangalore,iOS,purchase,0
TXN004674,27-05-2025 00:27,1013,8481.59,2011,Bangalore,Android,bill,0
TXN004675,05-05-2025 04:15,1033,7368.42,2006,Chennai,Web,top-up,0
TXN004676,06-05-2025 22:59,1001,5073.34,2021,Delhi,iOS,purchase,0
TXN004677,07-05-2025 17:52,1014,7099.28,2011,Mumbai,Web,top-up,0
TXN004678,29-05-2025 19:09,1098,5537.72,2017,Kolkata,Web,transfer,0
TXN004679,19-05-2025 09:27,1024,3822.36,2026,Delhi,iOS,top-up,0
TXN004680,12-05-2025 11:48,1070,6118.87,2018,Bangalore,iOS,top-up,0
TXN004681,16-05-2025 00:49,1088,7130.36,2035,Mumbai,iOS,purchase,1
TXN004682,23-05-2025 12:04,1059,714.26,2015,Kolkata,Android,bill,0
TXN004683,30-05-2025 07:03,1009,2271.37,2007,Chennai,Android,top-up,0
TXN004684,13-05-2025 03:51,1075,3812.68,2007,Bangalore,Android,top-up,0
TXN004685,21-05-2025 14:21,1049,4093.55,2005,Delhi,iOS,purchase,0
TXN004686,09-05-2025 01:38,1064,7881.68,2036,Delhi,Android,top-up,0
TXN004687,31-05-2025 02:36,1048,8471.52,2042,Chennai,Android,bill,0
TXN004688,03-06-2025 11:06,1070,4097.98,2042,Mumbai,iOS,transfer,0
TXN004689,20-05-2025 08:55,1010,2212.24,2017,Delhi,Android,transfer,0
TXN004690,15-05-2025 06:57,1071,1117.53,2040,Delhi,iOS,transfer,0
TXN004691,08-05-2025 19:03,1010,3424.64,2044,Mumbai,Android,bill,0
TXN004692,17-05-2025 01:56,1075,4454.89,2042,Delhi,iOS,bill,0
TXN004693,21-05-2025 09:37,1053,5028.26,2000,Chennai,Web,bill,0
TXN004694,07-05-2025 13:20,1049,8068.65,2029,Delhi,iOS,purchase,0
TXN004695,20-05-2025 13:43,1025,701.4,2006,Bangalore,iOS,purchase,0
TXN004696,19-05-2025 22:14,1097,4743.27,2009,Kolkata,iOS,purchase,0
TXN004697,20-05-2025 13:24,1058,7907.69,2046,Bangalore,Android,top-up,0
TXN004698,12-05-2025 16:13,1057,9931.34,2016,Bangalore,Web,purchase,0
TXN004699,24-05-2025 19:55,1013,21122.33,2045,Mumbai,iOS,bill,1
TXN004700,09-05-2025 07:57,1051,8160.05,2019,Delhi,Android,purchase,0
TXN004701,10-05-2025 00:56,1057,6370.76,2022,Mumbai,Android,transfer,1
TXN004702,02-06-2025 11:58,1050,9255.34,2015,Delhi,Web,transfer,0
TXN004703,29-05-2025 05:45,1077,9964.54,2025,Bangalore,iOS,purchase,0
TXN004704,24-05-2025 10:01,1028,1665.78,2025,Delhi,iOS,bill,0
TXN004705,14-05-2025 10:03,1037,2816.18,2033,Kolkata,iOS,bill,0
TXN004706,11-05-2025 08:16,1081,3791.92,2040,Chennai,Web,bill,0
TXN004707,09-05-2025 05:56,1059,5172.48,2000,Mumbai,iOS,transfer,0
TXN004708,14-05-2025 20:41,1058,545.04,2029,Delhi,Android,purchase,0
TXN004709,29-05-2025 01:59,1028,9558,2041,Kolkata,iOS,bill,0
TXN004710,27-05-2025 00:20,1004,8091.36,2028,Chennai,Android,transfer,0
TXN004711,27-05-2025 20:02,1013,748.1,2036,Kolkata,Android,transfer,0
TXN004712,16-05-2025 15:21,1011,246.02,2017,Bangalore,iOS,transfer,0
TXN004713,10-05-2025 14:20,1042,8103.44,2037,Kolkata,iOS,bill,0
TXN004714,16-05-2025 14:10,1084,2340.6,2033,Bangalore,Web,purchase,0
TXN004715,24-05-2025 12:58,1047,9256.92,2010,Mumbai,Web,transfer,0
TXN004716,28-05-2025 05:26,1027,6800.26,2046,Mumbai,iOS,top-up,0
TXN004717,31-05-2025 13:21,1096,8765.58,2003,Bangalore,Web,top-up,0
TXN004718,31-05-2025 17:09,1044,4048.14,2013,Kolkata,Web,transfer,0
TXN004719,13-05-2025 07:48,1082,6138.1,2029,Mumbai,Android,purchase,0
TXN004720,15-05-2025 23:48,1038,5683.57,2048,Kolkata,Web,top-up,0
TXN004721,31-05-2025 18:59,1092,4958.15,2009,Mumbai,Web,bill,0
TXN004722,30-05-2025 11:43,1042,3767.4,2042,Mumbai,Web,top-up,0
TXN004723,07-05-2025 01:51,1049,6591.94,2035,Kolkata,Web,transfer,0
TXN004724,27-05-2025 18:55,1030,791.63,2017,Chennai,Android,transfer,0
TXN004725,13-05-2025 04:01,1077,4821.23,2024,Kolkata,Android,purchase,0
TXN004726,21-05-2025 15:28,1061,12476.86,2014,Bangalore,iOS,top-up,1
TXN004727,18-05-2025 22:36,1049,7173.82,2008,Bangalore,Android,purchase,0
TXN004728,25-05-2025 04:39,1078,5878.6,2012,Bangalore,iOS,purchase,0
TXN004729,20-05-2025 02:18,1075,2094.17,2034,Chennai,iOS,transfer,0
TXN004730,07-05-2025 13:46,1080,2966.75,2041,Bangalore,iOS,purchase,0
TXN004731,16-05-2025 07:41,1030,28825.52,2016,Mumbai,iOS,transfer,1
TXN004732,27-05-2025 01:52,1050,9855.79,2047,Chennai,Android,bill,0
TXN004733,08-05-2025 04:49,1083,6047.32,2003,Bangalore,Android,top-up,0
TXN004734,19-05-2025 12:15,1006,545.42,2042,Delhi,Android,transfer,0
TXN004735,30-05-2025 09:07,1009,3273.76,2026,Delhi,Web,purchase,0
TXN004736,30-05-2025 05:14,1032,2586.65,2049,Chennai,Web,transfer,0
TXN004737,18-05-2025 18:35,1029,886.32,2000,Delhi,Web,top-up,0
TXN004738,06-05-2025 03:21,1038,1940.24,2042,Kolkata,Web,transfer,0
TXN004739,10-05-2025 13:27,1090,6869.12,2035,Kolkata,iOS,top-up,0
TXN004740,28-05-2025 11:51,1009,9322.36,2003,Bangalore,Web,bill,0
TXN004741,12-05-2025 06:11,1059,4942.96,2040,Mumbai,Web,purchase,0
TXN004742,29-05-2025 04:53,1040,9387.5,2046,Kolkata,Android,top-up,0
TXN004743,26-05-2025 02:33,1067,727.5,2035,Mumbai,Android,transfer,0
TXN004744,09-05-2025 12:30,1067,7509.02,2046,Kolkata,iOS,transfer,0
TXN004745,03-06-2025 00:18,1080,640.67,2040,Mumbai,Android,top-up,0
TXN004746,15-05-2025 05:18,1014,2625.37,2044,Kolkata,Web,top-up,0
TXN004747,02-06-2025 12:02,1080,1900.85,2039,Chennai,Android,purchase,0
TXN004748,22-05-2025 01:56,1001,4351.11,2015,Mumbai,Android,transfer,0
TXN004749,11-05-2025 00:18,1084,7344.38,2011,Bangalore,Android,top-up,0
TXN004750,30-05-2025 22:59,1051,6354.3,2029,Delhi,Android,purchase,0
TXN004751,27-05-2025 19:27,1074,2411.59,2016,Chennai,Web,bill,0
TXN004752,09-05-2025 14:14,1023,1662.5,2020,Mumbai,Web,purchase,0
TXN004753,07-05-2025 18:20,1087,2588.8,2033,Bangalore,Android,purchase,0
TXN004754,17-05-2025 17:09,1055,7299.16,2032,Delhi,Android,transfer,0
TXN004755,24-05-2025 20:18,1028,9711.22,2002,Kolkata,iOS,transfer,0
TXN004756,07-05-2025 11:04,1041,5202.18,2035,Kolkata,iOS,transfer,0
TXN004757,08-05-2025 18:02,1044,3179.47,2038,Delhi,Web,purchase,0
TXN004758,21-05-2025 05:07,1061,1677.33,2033,Kolkata,Web,transfer,0
TXN004759,16-05-2025 20:37,1012,3569.74,2044,Mumbai,Android,bill,0
TXN004760,24-05-2025 19:22,1059,9537.62,2010,Delhi,iOS,top-up,0
TXN004761,20-05-2025 13:25,1050,9666.59,2046,Delhi,Android,top-up,0
TXN004762,22-05-2025 10:12,1009,5092.11,2034,Delhi,Android,bill,0
TXN004763,14-05-2025 15:21,1072,6196.09,2031,Kolkata,Android,purchase,0
TXN004764,11-05-2025 20:29,1025,7968.59,2038,Bangalore,iOS,bill,0
TXN004765,26-05-2025 11:05,1082,683.81,2009,Bangalore,Web,purchase,0
TXN004766,05-05-2025 01:56,1008,862.53,2030,Mumbai,iOS,purchase,0
TXN004767,17-05-2025 02:48,1045,19738.83,2025,Kolkata,iOS,transfer,1
TXN004768,10-05-2025 09:18,1071,3654.03,2018,Mumbai,Android,top-up,0
TXN004769,25-05-2025 09:07,1005,153.99,2023,Kolkata,Android,transfer,0
TXN004770,08-05-2025 14:04,1018,5086.55,2036,Mumbai,Web,bill,0
TXN004771,12-05-2025 08:30,1065,5590.61,2029,Mumbai,Android,transfer,0
TXN004772,15-05-2025 08:05,1091,4722.32,2033,Chennai,Android,transfer,0
TXN004773,10-05-2025 09:28,1091,4419.35,2027,Bangalore,iOS,bill,0
TXN004774,06-05-2025 13:37,1017,36.67,2000,Delhi,Web,purchase,0
TXN004775,21-05-2025 17:05,1017,5508.63,2034,Kolkata,iOS,transfer,0
TXN004776,16-05-2025 21:53,1062,7167.53,2039,Kolkata,Android,purchase,0
TXN004777,12-05-2025 23:55,1093,1578.53,2046,Bangalore,iOS,bill,0
TXN004778,10-05-2025 06:22,1002,7096.65,2023,Delhi,Android,transfer,0
TXN004779,02-06-2025 21:23,1098,6889.47,2016,Mumbai,Android,purchase,0
TXN004780,15-05-2025 09:08,1006,2087.83,2000,Mumbai,iOS,transfer,0
TXN004781,09-05-2025 03:52,1030,1355.06,2020,Delhi,Android,top-up,0
TXN004782,06-05-2025 12:06,1087,31739.23,2009,Bangalore,Android,purchase,1
TXN004783,16-05-2025 01:32,1014,2055.07,2027,Chennai,Android,transfer,0
TXN004784,26-05-2025 02:59,1053,1127.45,2045,Kolkata,Android,transfer,0
TXN004785,18-05-2025 22:10,1054,8999.52,2039,Kolkata,Web,purchase,0
TXN004786,02-06-2025 07:46,1031,3062.43,2013,Delhi,iOS,bill,0
TXN004787,02-06-2025 07:07,1002,2534.68,2024,Delhi,iOS,purchase,0
TXN004788,14-05-2025 21:52,1003,4648.43,2043,Chennai,iOS,bill,0
TXN004789,25-05-2025 06:17,1003,3319.57,2006,Bangalore,Web,transfer,0
TXN004790,20-05-2025 00:51,1074,3000.24,2026,Mumbai,Web,transfer,0
TXN004791,10-05-2025 16:16,1015,2964.22,2022,Delhi,iOS,transfer,0
TXN004792,25-05-2025 20:02,1052,9643.59,2039,Chennai,Web,purchase,0
TXN004793,15-05-2025 02:25,1024,7191.19,2007,Bangalore,Android,bill,0
TXN004794,02-06-2025 18:06,1089,6984.33,2010,Mumbai,Web,transfer,0
TXN004795,09-05-2025 21:02,1024,8376.16,2029,Kolkata,Web,bill,0
TXN004796,24-05-2025 15:04,1094,9213.13,2003,Bangalore,iOS,purchase,0
TXN004797,24-05-2025 08:57,1086,3405.23,2012,Chennai,iOS,transfer,0
TXN004798,29-05-2025 20:25,1042,878.53,2049,Mumbai,iOS,bill,0
TXN004799,27-05-2025 16:35,1023,4359.67,2029,Kolkata,Web,top-up,0
TXN004800,19-05-2025 14:20,1056,2218.28,2017,Chennai,Web,transfer,0
TXN004801,28-05-2025 14:10,1045,208.52,2034,Chennai,Android,purchase,0
TXN004802,26-05-2025 00:55,1008,5440.25,2019,Mumbai,Android,top-up,0
TXN004803,25-05-2025 20:13,1088,7028.16,2049,Bangalore,Web,bill,0
TXN004804,22-05-2025 15:18,1041,1818.66,2047,Bangalore,Web,purchase,0
TXN004805,13-05-2025 15:00,1076,4454.72,2038,Delhi,Android,top-up,0
TXN004806,05-05-2025 03:06,1070,9894.5,2014,Delhi,Web,bill,0
TXN004807,15-05-2025 07:44,1018,4682.68,2028,Bangalore,iOS,transfer,0
TXN004808,02-06-2025 21:45,1070,3896.66,2036,Bangalore,Web,purchase,0
TXN004809,08-05-2025 12:59,1096,399.37,2006,Bangalore,Web,top-up,0
TXN004810,24-05-2025 09:46,1025,7768.11,2024,Chennai,Web,purchase,0
TXN004811,14-05-2025 13:26,1025,9154.98,2017,Kolkata,iOS,transfer,0
TXN004812,25-05-2025 02:18,1073,5080.8,2033,Chennai,Web,top-up,0
TXN004813,18-05-2025 03:44,1049,29528.74,2006,Delhi,Web,top-up,1
TXN004814,18-05-2025 04:09,1096,5726.73,2040,Kolkata,Web,top-up,0
TXN004815,13-05-2025 02:54,1042,6337.68,2044,Kolkata,Android,top-up,0
TXN004816,09-05-2025 18:10,1095,6770.82,2034,Chennai,Web,bill,0
TXN004817,22-05-2025 16:37,1046,1463.88,2046,Chennai,Web,purchase,0
TXN004818,25-05-2025 08:52,1098,1058.08,2049,Bangalore,Android,purchase,0
TXN004819,25-05-2025 15:33,1091,2434.7,2036,Delhi,Web,transfer,0
TXN004820,19-05-2025 23:32,1036,4969.45,2039,Chennai,Web,bill,0
TXN004821,25-05-2025 08:37,1087,3133.2,2041,Bangalore,iOS,bill,0
TXN004822,24-05-2025 14:32,1057,9630.48,2025,Chennai,Android,purchase,0
TXN004823,31-05-2025 11:11,1043,6406.09,2018,Mumbai,iOS,purchase,0
TXN004824,17-05-2025 20:24,1013,9935.21,2044,Kolkata,Android,bill,0
TXN004825,05-05-2025 16:52,1065,5801.59,2013,Chennai,Web,bill,0
TXN004826,10-05-2025 16:37,1072,6371.94,2047,Delhi,iOS,purchase,0
TXN004827,09-05-2025 13:23,1057,8552.17,2032,Mumbai,Web,purchase,0
TXN004828,14-05-2025 05:09,1070,6663.27,2004,Kolkata,iOS,bill,0
TXN004829,31-05-2025 11:15,1039,2188.63,2043,Delhi,iOS,top-up,0
TXN004830,08-05-2025 21:57,1085,4434.14,2006,Kolkata,iOS,purchase,0
TXN004831,31-05-2025 23:32,1081,9212.85,2012,Bangalore,Web,transfer,0
TXN004832,04-05-2025 16:23,1065,36.11,2034,Mumbai,iOS,top-up,0
TXN004833,20-05-2025 04:03,1091,1981.74,2032,Bangalore,iOS,transfer,0
TXN004834,31-05-2025 17:26,1074,1899.01,2037,Chennai,iOS,top-up,0
TXN004835,12-05-2025 00:17,1098,3336.98,2002,Mumbai,Android,transfer,0
TXN004836,18-05-2025 19:01,1087,9620.43,2025,Bangalore,Android,top-up,0
TXN004837,13-05-2025 05:58,1085,3142.48,2045,Bangalore,Android,bill,0
TXN004838,13-05-2025 22:18,1076,1567.19,2044,Delhi,Android,top-up,0
TXN004839,24-05-2025 22:51,1061,2464.21,2031,Delhi,iOS,purchase,0
TXN004840,01-06-2025 08:03,1004,3304.09,2037,Mumbai,Web,bill,0
TXN004841,07-05-2025 17:18,1057,3453.32,2002,Mumbai,Android,transfer,0
TXN004842,14-05-2025 00:02,1009,4707.93,2012,Kolkata,iOS,bill,0
TXN004843,21-05-2025 13:02,1072,7931.74,2017,Kolkata,iOS,transfer,0
TXN004844,09-05-2025 20:41,1072,1086.66,2015,Chennai,Android,top-up,0
TXN004845,10-05-2025 05:23,1001,7326.87,2026,Bangalore,Android,purchase,0
TXN004846,24-05-2025 16:01,1019,1042.65,2010,Mumbai,Web,top-up,0
TXN004847,08-05-2025 05:12,1046,6326.88,2024,Bangalore,iOS,purchase,0
TXN004848,11-05-2025 05:35,1085,3533.48,2000,Bangalore,iOS,bill,0
TXN004849,02-06-2025 03:17,1074,9396.38,2021,Delhi,Android,purchase,0
TXN004850,21-05-2025 04:10,1000,3334.97,2031,Kolkata,iOS,bill,0
TXN004851,23-05-2025 09:14,1082,2171.71,2008,Kolkata,iOS,top-up,0
TXN004852,29-05-2025 03:39,1033,6010.05,2043,Kolkata,Android,transfer,0
TXN004853,11-05-2025 23:45,1031,6945.87,2025,Chennai,iOS,top-up,0
TXN004854,20-05-2025 21:20,1072,4246.65,2001,Mumbai,Web,top-up,0
TXN004855,02-06-2025 16:49,1047,5646.7,2021,Delhi,iOS,transfer,0
TXN004856,14-05-2025 13:45,1055,6058.87,2041,Kolkata,Android,transfer,0
TXN004857,30-05-2025 14:58,1022,6785.37,2002,Delhi,Android,top-up,0
TXN004858,09-05-2025 15:19,1058,6119.9,2027,Chennai,iOS,top-up,0
TXN004859,11-05-2025 12:06,1093,3830.1,2004,Chennai,Web,top-up,0
TXN004860,02-06-2025 19:20,1029,7551.54,2037,Delhi,Web,top-up,0
TXN004861,14-05-2025 08:22,1083,3785.47,2039,Mumbai,Android,transfer,0
TXN004862,07-05-2025 10:10,1061,2251.07,2005,Mumbai,Android,purchase,0
TXN004863,21-05-2025 10:36,1071,565.98,2008,Mumbai,Web,top-up,0
TXN004864,29-05-2025 00:03,1035,4450.27,2011,Kolkata,Android,bill,0
TXN004865,30-05-2025 09:06,1062,5601,2047,Chennai,Web,purchase,0
TXN004866,06-05-2025 12:53,1018,8907.73,2003,Kolkata,Android,top-up,0
TXN004867,25-05-2025 23:43,1088,6605.74,2047,Delhi,Android,top-up,0
TXN004868,13-05-2025 07:27,1006,5773.45,2018,Bangalore,iOS,purchase,0
TXN004869,25-05-2025 19:01,1017,5800.1,2047,Bangalore,iOS,purchase,0
TXN004870,09-05-2025 23:43,1002,22478.66,2041,Kolkata,iOS,purchase,1
TXN004871,08-05-2025 05:29,1043,6280,2011,Bangalore,iOS,top-up,0
TXN004872,16-05-2025 02:01,1032,4663.11,2030,Kolkata,Web,bill,0
TXN004873,28-05-2025 06:52,1077,165.17,2017,Kolkata,iOS,purchase,1
TXN004874,26-05-2025 22:13,1006,7756.61,2027,Delhi,Android,purchase,0
TXN004875,11-05-2025 13:16,1039,1540,2009,Kolkata,Web,transfer,0
TXN004876,21-05-2025 12:13,1018,1371.95,2025,Delhi,Web,purchase,0
TXN004877,14-05-2025 17:52,1000,4381.09,2021,Mumbai,iOS,transfer,0
TXN004878,23-05-2025 20:48,1004,9415.65,2021,Kolkata,Web,purchase,0
TXN004879,27-05-2025 07:43,1025,115.64,2004,Kolkata,iOS,bill,0
TXN004880,04-05-2025 19:42,1073,9694.45,2023,Delhi,Android,purchase,0
TXN004881,18-05-2025 03:18,1015,1917.17,2011,Bangalore,Android,bill,0
TXN004882,14-05-2025 11:26,1087,3737.08,2017,Delhi,iOS,transfer,0
TXN004883,11-05-2025 01:48,1078,6043.26,2035,Bangalore,Web,transfer,0
TXN004884,01-06-2025 13:44,1089,37.6,2007,Kolkata,Android,purchase,0
TXN004885,21-05-2025 21:54,1046,8985.14,2010,Delhi,iOS,purchase,0
TXN004886,05-05-2025 12:03,1007,7248.07,2030,Bangalore,Android,bill,0
TXN004887,13-05-2025 17:56,1070,4252.24,2037,Bangalore,Web,purchase,0
TXN004888,03-06-2025 01:06,1019,4535.59,2041,Bangalore,iOS,transfer,0
TXN004889,06-05-2025 16:24,1008,3281.96,2005,Delhi,Web,transfer,0
TXN004890,07-05-2025 08:16,1013,4695.13,2031,Chennai,Web,bill,0
TXN004891,13-05-2025 05:27,1047,1774.34,2003,Mumbai,iOS,bill,0
TXN004892,28-05-2025 06:13,1097,1643.09,2040,Mumbai,Web,top-up,0
TXN004893,08-05-2025 06:26,1086,129.43,2011,Chennai,iOS,bill,0
TXN004894,28-05-2025 05:37,1060,7907.65,2017,Kolkata,Web,bill,0
TXN004895,05-05-2025 17:02,1054,8682.88,2020,Chennai,Web,purchase,0
TXN004896,03-06-2025 11:27,1097,2551.51,2010,Bangalore,Android,purchase,0
TXN004897,04-05-2025 18:50,1097,6807.76,2047,Bangalore,Web,top-up,0
TXN004898,20-05-2025 21:28,1036,842.97,2007,Bangalore,Web,top-up,0
TXN004899,04-05-2025 19:00,1087,403.1,2023,Delhi,Android,top-up,0
TXN004900,18-05-2025 02:55,1078,7811.96,2049,Mumbai,iOS,purchase,0
TXN004901,12-05-2025 18:14,1073,3960.74,2049,Chennai,iOS,purchase,0
TXN004902,18-05-2025 17:07,1048,7437.99,2049,Delhi,Web,bill,0
TXN004903,27-05-2025 19:40,1058,7670.55,2019,Chennai,Web,transfer,0
TXN004904,09-05-2025 08:40,1078,5214.44,2046,Kolkata,Web,transfer,0
TXN004905,27-05-2025 06:25,1004,5886.43,2032,Delhi,Android,bill,0
TXN004906,27-05-2025 22:44,1094,1717.45,2002,Bangalore,iOS,bill,0
TXN004907,16-05-2025 18:08,1079,277.82,2036,Chennai,iOS,top-up,0
TXN004908,01-06-2025 21:50,1031,3745.11,2020,Mumbai,iOS,transfer,0
TXN004909,17-05-2025 14:10,1088,1174.43,2003,Chennai,iOS,transfer,0
