transaction_id,timestamp,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud,hour,day_of_week,is_weekend,day,month,time_diff_user,txn_velocity,user_txn_count,user_avg_amount,user_std_amount,user_min_amount,user_txn_sum,merchant_txn_count,merchant_avg_amount,merchant_std_amount,merchant_fraud_rate,hour_fraud_rate,dow_fraud_rate,user_merchant_ratio,unusual_amount_flag,merchant_unique_users
TXN006714,2025-05-07 02:37:00,1037,8812.54,2036,Mumbai,0.023056225215256625,0.023335582810157393,0,2,2,0,7,5,9660.0,0.00010350895352447987,93,5331.137849462366,3924.491791703971,251.77,495795.82,204,5290.0376470588235,3249.594472162143,0.0196078431372549,0.03424657534246575,0.020015396458814474,0.45365853658536587,0,92
TXN008875,2025-05-07 04:04:00,1037,2521.22,2021,Mumbai,0.024601234856665526,0.02003881863881413,0,4,2,0,7,5,5220.0,0.0001915341888527102,93,5331.137849462366,3924.491791703971,251.77,495795.82,210,4796.043857142857,3276.8907796927397,0.01904761904761905,0.01694915254237288,0.020015396458814474,0.44075829383886256,0,89
TXN007979,2025-05-08 00:15:00,1037,6727.16,2022,Chennai,0.02515308475195987,0.01973079969681068,0,0,3,0,8,5,72660.0,1.3762541115591582e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,201,4765.001940298507,2878.6381209972747,0.009950248756218905,0.021739130434782608,0.012917933130699088,0.4603960396039604,0,85
TXN005957,2025-05-08 11:12:00,1037,8153.87,2018,Delhi,0.024601234856665526,0.01769154305296312,0,11,3,0,8,5,39420.0,2.5367190076355242e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.023195876288659795,0.012917933130699088,0.43661971830985913,0,89
TXN000620,2025-05-08 13:03:00,1037,6245.43,2043,Bangalore,0.024601234856665526,0.024815662139523853,0,13,3,0,8,5,6660.0,0.00015012760846719713,93,5331.137849462366,3924.491791703971,251.77,495795.82,207,4970.3605314009665,3211.5336088643458,0.01932367149758454,0.020454545454545454,0.012917933130699088,0.44711538461538464,0,88
TXN001407,2025-05-08 13:44:00,1037,8163.32,2014,Kolkata,0.025668126404889486,0.0191672180710446,0,13,3,0,8,5,2460.0,0.0004063388866314506,93,5331.137849462366,3924.491791703971,251.77,495795.82,190,5537.027631578947,3765.3878614144064,0.021052631578947368,0.020454545454545454,0.012917933130699088,0.4869109947643979,0,88
TXN002660,2025-05-08 14:45:00,1037,8154.11,2011,Mumbai,0.025668126404889486,0.021966745996806775,0,14,3,0,8,5,3660.0,0.0002731494127287626,93,5331.137849462366,3924.491791703971,251.77,495795.82,193,4780.862227979274,2972.964672966004,0.010362694300518135,0.02040816326530612,0.012917933130699088,0.4793814432989691,0,87
TXN003673,2025-05-08 19:33:00,1037,7509.64,2024,Delhi,0.025668126404889486,0.020031464188946992,0,19,3,0,8,5,17280.0,5.786702158439905e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,195,5014.685846153846,3524.087124625206,0.020512820512820513,0.012594458438287154,0.012917933130699088,0.4744897959183674,0,92
TXN002897,2025-05-09 07:02:00,1037,1388.32,2024,Chennai,0.015927437566374793,0.02445058211345261,0,7,4,0,9,5,41340.0,2.4189061706296412e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,195,5014.685846153846,3524.087124625206,0.020512820512820513,0.016055045871559634,0.03099630996309963,0.4744897959183674,0,92
TXN004225,2025-05-09 18:33:00,1037,2191.94,2043,Delhi,0.014630422693755848,0.02003881863881413,0,18,4,0,9,5,41460.0,2.411905163888956e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,207,4970.3605314009665,3211.5336088643458,0.01932367149758454,0.030690537084398978,0.03099630996309963,0.44711538461538464,0,88
TXN009432,2025-05-10 00:36:00,1037,2489.06,2008,Bangalore,0.025415483783154596,0.01921181124985177,0,0,5,1,10,5,21780.0,4.591157430788302e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,194,4951.069536082474,3252.0486153390757,0.015463917525773196,0.021739130434782608,0.023846153846153847,0.47692307692307695,0,90
TXN002831,2025-05-10 00:42:00,1037,3371.71,2003,Delhi,0.025258395722423443,0.01769154305296312,0,0,5,1,10,5,360.0,0.002770083102493075,93,5331.137849462366,3924.491791703971,251.77,495795.82,226,5543.491725663717,3346.1889039083303,0.008849557522123894,0.021739130434782608,0.023846153846153847,0.40969162995594716,0,93
TXN007269,2025-05-10 02:44:00,1037,251.77,2009,Chennai,0.025415483783154596,0.023335582810157393,0,2,5,1,10,5,7320.0,0.00013659336156262805,93,5331.137849462366,3924.491791703971,251.77,495795.82,187,5606.063850267379,4903.1709780590745,0.0481283422459893,0.03424657534246575,0.023846153846153847,0.4946808510638298,0,84
TXN002333,2025-05-10 04:27:00,1037,7230.2,2040,Mumbai,0.015951064413585368,0.01973079969681068,0,4,5,1,10,5,6180.0,0.00016178611875101117,93,5331.137849462366,3924.491791703971,251.77,495795.82,219,5155.4865296803655,3631.051411824244,0.0182648401826484,0.01694915254237288,0.023846153846153847,0.42272727272727273,0,91
TXN007647,2025-05-10 04:49:00,1037,1939.7,2010,Bangalore,0.023718902559882297,0.02302877237380085,0,4,5,1,10,5,1320.0,0.000757002271006813,93,5331.137849462366,3924.491791703971,251.77,495795.82,203,4992.7202955665025,3903.729733289336,0.024630541871921183,0.01694915254237288,0.023846153846153847,0.45588235294117646,0,82
TXN002916,2025-05-11 05:39:00,1037,3279.02,2014,Mumbai,0.024601234856665526,0.02003881863881413,0,5,6,1,11,5,89400.0,1.1185557208532343e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,190,5537.027631578947,3765.3878614144064,0.021052631578947368,0.034013605442176874,0.02356020942408377,0.4869109947643979,0,88
TXN006207,2025-05-11 08:53:00,1037,598.14,2007,Mumbai,0.015927437566374793,0.0191672180710446,0,8,6,1,11,5,11640.0,8.590327291469805e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,190,5357.168947368421,4136.316346099444,0.031578947368421054,0.014925373134328358,0.02356020942408377,0.4869109947643979,0,87
TXN005635,2025-05-11 11:32:00,1037,3613.51,2008,Bangalore,0.015702501261133435,0.01921181124985177,0,11,6,1,11,5,9540.0,0.00010481081647626035,93,5331.137849462366,3924.491791703971,251.77,495795.82,194,4951.069536082474,3252.0486153390757,0.015463917525773196,0.023195876288659795,0.02356020942408377,0.47692307692307695,0,90
TXN009282,2025-05-11 16:04:00,1037,4047.72,2042,Chennai,0.0226324670839586,0.020031464188946992,0,16,6,1,11,5,16320.0,6.127075546841493e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,189,5054.88746031746,3101.8981733218357,0.010582010582010581,0.01488833746898263,0.02356020942408377,0.48947368421052634,0,86
TXN002611,2025-05-13 01:38:00,1037,2799.68,2040,Chennai,0.015125212170354764,0.01872196042599797,0,1,1,0,13,5,120840.0,8.275337013099859e-06,93,5331.137849462366,3924.491791703971,251.77,495795.82,219,5155.4865296803655,3631.051411824244,0.0182648401826484,0.01904761904761905,0.0182648401826484,0.42272727272727273,0,91
TXN007861,2025-05-13 14:44:00,1037,1768.19,2038,Chennai,0.015927437566374793,0.02445058211345261,0,14,1,0,13,5,47160.0,2.12039608998961e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,174,5188.493045977012,4323.34474615309,0.028735632183908046,0.02040816326530612,0.0182648401826484,0.5314285714285715,0,87
TXN008028,2025-05-13 22:09:00,1037,5172.95,2047,Bangalore,0.015951064413585368,0.01973079969681068,0,22,1,0,13,5,26700.0,3.745178083217857e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,215,5277.9243720930235,3232.5443383664656,0.013953488372093023,0.020100502512562814,0.0182648401826484,0.4305555555555556,0,86
TXN004705,2025-05-14 10:03:00,1037,2816.18,2033,Kolkata,0.023056225215256625,0.01921181124985177,0,10,2,0,14,5,42840.0,2.334212553395112e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,203,4868.857733990148,3105.598031667144,0.014778325123152709,0.016317016317016316,0.020015396458814474,0.45588235294117646,0,88
TXN005137,2025-05-14 12:30:00,1037,9185.39,2049,Bangalore,0.02515308475195987,0.02355228169681367,0,12,2,0,14,5,8820.0,0.00011336583153837434,93,5331.137849462366,3924.491791703971,251.77,495795.82,212,5130.516226415094,2909.42981910715,0.009433962264150943,0.029953917050691243,0.020015396458814474,0.43661971830985913,0,85
TXN002710,2025-05-14 18:59:00,1037,8084.34,2015,Delhi,0.02515308475195987,0.01973079969681068,0,18,2,0,14,5,23340.0,4.284306584979221e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,187,4960.984491978609,2942.0343148825405,0.016042780748663103,0.030690537084398978,0.020015396458814474,0.4946808510638298,0,80
TXN002551,2025-05-15 01:28:00,1037,6835.0,2012,Delhi,0.024601234856665526,0.023351319659593733,0,1,3,0,15,5,23340.0,4.284306584979221e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,192,5073.18109375,3039.4812106548598,0.020833333333333332,0.01904761904761905,0.012917933130699088,0.48186528497409326,0,86
TXN003975,2025-05-15 06:53:00,1037,8490.31,2017,Bangalore,0.023161054478088496,0.018027909118117007,0,6,3,0,15,5,19500.0,5.127942156812471e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,207,4885.532801932367,2943.246813549254,0.00966183574879227,0.02195121951219512,0.012917933130699088,0.44711538461538464,0,93
TXN004663,2025-05-15 23:00:00,1037,9967.91,2037,Delhi,0.024601234856665526,0.023351319659593733,0,23,3,0,15,5,58020.0,1.7235139001396046e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,218,5227.723577981651,3762.0536679637707,0.013761467889908258,0.02284263959390863,0.012917933130699088,0.4246575342465753,0,91
TXN006012,2025-05-16 05:21:00,1037,6207.21,2010,Chennai,0.024601234856665526,0.01769154305296312,0,5,4,0,16,5,22860.0,4.3742618433139404e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,203,4992.7202955665025,3903.729733289336,0.024630541871921183,0.034013605442176874,0.03099630996309963,0.45588235294117646,0,82
TXN004195,2025-05-16 16:44:00,1037,4426.29,2022,Chennai,0.025415483783154596,0.02637942911394205,0,16,4,0,16,5,40980.0,2.44015519387033e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,201,4765.001940298507,2878.6381209972747,0.009950248756218905,0.01488833746898263,0.03099630996309963,0.4603960396039604,0,85
TXN009092,2025-05-17 00:45:00,1037,8755.02,2029,Chennai,0.015702501261133435,0.01921181124985177,0,0,5,1,17,5,28860.0,3.464883406673365e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,193,5220.693160621762,3445.570473177582,0.03626943005181347,0.021739130434782608,0.023846153846153847,0.4793814432989691,0,85
TXN003686,2025-05-17 01:08:00,1037,9475.75,2042,Bangalore,0.025258395722423443,0.01769154305296312,0,1,5,1,17,5,1380.0,0.000724112961622013,93,5331.137849462366,3924.491791703971,251.77,495795.82,189,5054.88746031746,3101.8981733218357,0.010582010582010581,0.01904761904761905,0.023846153846153847,0.48947368421052634,0,86
TXN004939,2025-05-17 09:10:00,1037,3267.77,2005,Chennai,0.015951064413585368,0.024340106102178644,0,9,5,1,17,5,28920.0,3.4576951004460425e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,198,5692.778737373737,4385.500145493299,0.045454545454545456,0.020100502512562814,0.023846153846153847,0.46733668341708545,0,86
TXN000160,2025-05-17 12:22:00,1037,910.43,2020,Kolkata,0.015927437566374793,0.021966745996806775,0,12,5,1,17,5,11520.0,8.679802100512108e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,210,5117.97419047619,3834.006981686973,0.01904761904761905,0.029953917050691243,0.023846153846153847,0.44075829383886256,0,93
TXN007727,2025-05-18 01:25:00,1037,2449.81,2023,Kolkata,0.014630422693755848,0.01769154305296312,0,1,6,1,18,5,46980.0,2.1285200400161767e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,175,5028.838914285715,3500.209871891669,0.017142857142857144,0.01904761904761905,0.02356020942408377,0.5284090909090909,0,83
TXN004125,2025-05-18 18:43:00,1037,9185.38,2007,Kolkata,0.015125212170354764,0.01952461587045687,0,18,6,1,18,5,62280.0,1.6056261139031165e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,190,5357.168947368421,4136.316346099444,0.031578947368421054,0.030690537084398978,0.02356020942408377,0.4869109947643979,0,87
TXN006980,2025-05-19 03:31:00,1037,1715.2,2002,Kolkata,0.025444426749232512,0.024219864393946335,0,3,0,0,19,5,31680.0,3.1564660206432876e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,223,5096.079820627803,3591.5879432322345,0.02242152466367713,0.032171581769437,0.02037147992810066,0.41517857142857145,0,91
TXN009236,2025-05-19 03:38:00,1037,28734.49,2048,Mumbai,0.025258395722423443,0.023351319659593733,1,3,0,0,19,5,420.0,0.0023752969121140144,93,5331.137849462366,3924.491791703971,251.77,495795.82,200,5379.279350000001,4807.395201123476,0.025,0.032171581769437,0.02037147992810066,0.4626865671641791,1,89
TXN001782,2025-05-19 14:16:00,1037,2421.93,2007,Bangalore,0.023056225215256625,0.02637942911394205,0,14,0,0,19,5,38280.0,2.6122619576291112e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,190,5357.168947368421,4136.316346099444,0.031578947368421054,0.02040816326530612,0.02037147992810066,0.4869109947643979,0,87
TXN005740,2025-05-20 04:28:00,1037,1342.96,2022,Mumbai,0.024601234856665526,0.02003881863881413,0,4,1,0,20,5,51120.0,1.9561432679329436e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,201,4765.001940298507,2878.6381209972747,0.009950248756218905,0.01694915254237288,0.0182648401826484,0.4603960396039604,0,85
TXN001741,2025-05-20 08:25:00,1037,7804.28,2041,Mumbai,0.024601234856665526,0.01769154305296312,0,8,1,0,20,5,14220.0,7.031854299978904e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,186,5335.711612903226,3531.580579498261,0.03225806451612903,0.014925373134328358,0.0182648401826484,0.49732620320855614,0,86
TXN008709,2025-05-20 10:36:00,1037,330.17,2006,Kolkata,0.024601234856665526,0.01769154305296312,0,10,1,0,20,5,7860.0,0.00012721027859051011,93,5331.137849462366,3924.491791703971,251.77,495795.82,222,4866.938423423424,3819.1233674405007,0.02252252252252252,0.016317016317016316,0.0182648401826484,0.4170403587443946,0,87
TXN004032,2025-05-21 05:16:00,1037,8641.55,2044,Delhi,0.0226324670839586,0.02445058211345261,0,5,2,0,21,5,67200.0,1.4880730941503847e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,196,5346.44943877551,3544.66614306365,0.030612244897959183,0.034013605442176874,0.020015396458814474,0.4720812182741117,0,88
TXN002408,2025-05-21 14:43:00,1037,336.52,2023,Bangalore,0.02515308475195987,0.02355228169681367,0,14,2,0,21,5,34020.0,2.9393609829223128e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,175,5028.838914285715,3500.209871891669,0.017142857142857144,0.02040816326530612,0.020015396458814474,0.5284090909090909,0,83
TXN007173,2025-05-22 05:34:00,1037,6881.58,2013,Delhi,0.025668126404889486,0.021966745996806775,0,5,3,0,22,5,53460.0,1.8705224369166307e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,181,5122.96453038674,3586.8102600847674,0.022099447513812154,0.034013605442176874,0.012917933130699088,0.510989010989011,0,84
TXN006630,2025-05-22 18:44:00,1037,7921.43,2046,Chennai,0.0226324670839586,0.020031464188946992,0,18,3,0,22,5,47400.0,2.1096601337524523e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,205,5244.09575609756,3992.86234069167,0.024390243902439025,0.030690537084398978,0.012917933130699088,0.45145631067961167,0,89
TXN001662,2025-05-23 12:24:00,1037,5676.99,2014,Chennai,0.025415483783154596,0.023335582810157393,0,12,4,0,23,5,63600.0,1.57230232229053e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,190,5537.027631578947,3765.3878614144064,0.021052631578947368,0.029953917050691243,0.03099630996309963,0.4869109947643979,0,88
TXN000740,2025-05-23 12:32:00,1037,3175.61,2045,Bangalore,0.025415483783154596,0.01675616921260238,0,12,4,0,23,5,480.0,0.002079002079002079,93,5331.137849462366,3924.491791703971,251.77,495795.82,194,5320.596082474227,3396.84198018578,0.02577319587628866,0.029953917050691243,0.03099630996309963,0.47692307692307695,0,89
TXN007908,2025-05-23 12:40:00,1037,7025.45,2020,Kolkata,0.025668126404889486,0.020031464188946992,0,12,4,0,23,5,480.0,0.002079002079002079,93,5331.137849462366,3924.491791703971,251.77,495795.82,210,5117.97419047619,3834.006981686973,0.01904761904761905,0.029953917050691243,0.03099630996309963,0.44075829383886256,0,93
TXN006499,2025-05-23 14:03:00,1037,8834.52,2015,Delhi,0.024601234856665526,0.02003881863881413,0,14,4,0,23,5,4980.0,0.0002007628990162618,93,5331.137849462366,3924.491791703971,251.77,495795.82,187,4960.984491978609,2942.0343148825405,0.016042780748663103,0.02040816326530612,0.03099630996309963,0.4946808510638298,0,80
TXN000118,2025-05-23 14:04:00,1037,14801.0,2002,Mumbai,0.023718902559882297,0.01872196042599797,1,14,4,0,23,5,60.0,0.01639344262295082,93,5331.137849462366,3924.491791703971,251.77,495795.82,223,5096.079820627803,3591.5879432322345,0.02242152466367713,0.02040816326530612,0.03099630996309963,0.41517857142857145,0,91
TXN006956,2025-05-23 22:36:00,1037,5231.14,2019,Delhi,0.0226324670839586,0.0191672180710446,0,22,4,0,23,5,30720.0,3.25510237296963e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,184,5506.670543478261,3282.511024895144,0.02717391304347826,0.020100502512562814,0.03099630996309963,0.5027027027027027,0,86
TXN008259,2025-05-24 01:28:00,1037,9619.72,2026,Delhi,0.024601234856665526,0.023351319659593733,0,1,5,1,24,5,10320.0,9.688983625617673e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,191,5334.834136125654,3935.1984249602506,0.03664921465968586,0.01904761904761905,0.023846153846153847,0.484375,0,90
TXN000398,2025-05-24 13:59:00,1037,2104.39,2044,Delhi,0.0226324670839586,0.0191672180710446,0,13,5,1,24,5,45060.0,2.2192139544173455e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,196,5346.44943877551,3544.66614306365,0.030612244897959183,0.020454545454545454,0.023846153846153847,0.4720812182741117,0,88
TXN007931,2025-05-25 01:57:00,1037,9480.88,2034,Delhi,0.015927437566374793,0.020031464188946992,0,1,6,1,25,5,43080.0,2.321208885587614e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,213,4955.375305164319,2922.013415746636,0.018779342723004695,0.01904761904761905,0.02356020942408377,0.43457943925233644,0,89
TXN005019,2025-05-25 09:38:00,1037,7785.38,2018,Chennai,0.025444426749232512,0.024219864393946335,0,9,6,1,25,5,27660.0,3.615198293626405e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.020100502512562814,0.02356020942408377,0.43661971830985913,0,89
TXN008439,2025-05-25 18:39:00,1037,5878.18,2009,Kolkata,0.014630422693755848,0.02003881863881413,0,18,6,1,25,5,32460.0,3.0806198207079265e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,187,5606.063850267379,4903.1709780590745,0.0481283422459893,0.030690537084398978,0.02356020942408377,0.4946808510638298,0,84
TXN006880,2025-05-25 20:33:00,1037,6107.41,2015,Bangalore,0.023161054478088496,0.01973079969681068,0,20,6,1,25,5,6840.0,0.000146177459435755,93,5331.137849462366,3924.491791703971,251.77,495795.82,187,4960.984491978609,2942.0343148825405,0.016042780748663103,0.017660044150110375,0.02356020942408377,0.4946808510638298,0,80
TXN006420,2025-05-25 21:02:00,1037,4849.46,2048,Bangalore,0.0226324670839586,0.021966745996806775,0,21,6,1,25,5,1740.0,0.0005743825387708214,93,5331.137849462366,3924.491791703971,251.77,495795.82,200,5379.279350000001,4807.395201123476,0.025,0.010822510822510822,0.02356020942408377,0.4626865671641791,0,89
TXN008338,2025-05-26 06:59:00,1037,3823.21,2039,Chennai,0.0226324670839586,0.02445058211345261,0,6,0,0,26,5,35820.0,2.791658524329304e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,197,5227.529086294416,2961.3352357952353,0.01015228426395939,0.02195121951219512,0.02037147992810066,0.4696969696969697,0,88
TXN002876,2025-05-26 08:57:00,1037,5481.93,2012,Bangalore,0.023056225215256625,0.02637942911394205,0,8,0,0,26,5,7080.0,0.00014122299110295156,93,5331.137849462366,3924.491791703971,251.77,495795.82,192,5073.18109375,3039.4812106548598,0.020833333333333332,0.014925373134328358,0.02037147992810066,0.48186528497409326,0,86
TXN001515,2025-05-26 10:49:00,1037,1037.12,2006,Chennai,0.023056225215256625,0.023335582810157393,0,10,0,0,26,5,6720.0,0.00014878738282993602,93,5331.137849462366,3924.491791703971,251.77,495795.82,222,4866.938423423424,3819.1233674405007,0.02252252252252252,0.016317016317016316,0.02037147992810066,0.4170403587443946,0,87
TXN009492,2025-05-27 12:42:00,1037,5169.82,2018,Mumbai,0.015702501261133435,0.01675616921260238,0,12,1,0,27,5,93180.0,1.0731801547525784e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.029953917050691243,0.0182648401826484,0.43661971830985913,0,89
TXN006872,2025-05-27 19:04:00,1037,4428.5,2018,Mumbai,0.025668126404889486,0.021966745996806775,0,19,1,0,27,5,22920.0,4.3628113956633656e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,212,5284.33787735849,3146.784532972839,0.009433962264150943,0.012594458438287154,0.0182648401826484,0.43661971830985913,0,89
TXN003090,2025-05-28 17:35:00,1037,7539.66,2047,Mumbai,0.023718902559882297,0.01872196042599797,0,17,2,0,28,5,81060.0,1.233638864558789e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,215,5277.9243720930235,3232.5443383664656,0.013953488372093023,0.02619047619047619,0.020015396458814474,0.4305555555555556,0,86
TXN000777,2025-05-29 11:55:00,1037,1558.7,2016,Chennai,0.025258395722423443,0.02003881863881413,0,11,3,0,29,5,66000.0,1.5151285586582021e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,197,5242.331725888324,3258.6596679749796,0.02030456852791878,0.023195876288659795,0.012917933130699088,0.4696969696969697,0,90
TXN001157,2025-05-29 15:38:00,1037,5235.69,2036,Delhi,0.024601234856665526,0.023351319659593733,0,15,3,0,29,5,13380.0,7.47328301322771e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,204,5290.0376470588235,3249.594472162143,0.0196078431372549,0.01762114537444934,0.012917933130699088,0.45365853658536587,0,92
TXN007650,2025-05-29 18:25:00,1037,5961.68,2037,Chennai,0.02515308475195987,0.01973079969681068,0,18,3,0,29,5,10020.0,9.979044007584074e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,218,5227.723577981651,3762.0536679637707,0.013761467889908258,0.030690537084398978,0.012917933130699088,0.4246575342465753,0,91
TXN006468,2025-05-30 01:23:00,1037,4583.47,2037,Mumbai,0.025668126404889486,0.020031464188946992,0,1,4,0,30,5,25080.0,3.987081854790479e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,218,5227.723577981651,3762.0536679637707,0.013761467889908258,0.01904761904761905,0.03099630996309963,0.4246575342465753,0,91
TXN001127,2025-05-30 02:20:00,1037,1467.97,2016,Mumbai,0.02515308475195987,0.018027909118117007,0,2,4,0,30,5,3420.0,0.00029231218941829873,93,5331.137849462366,3924.491791703971,251.77,495795.82,197,5242.331725888324,3258.6596679749796,0.02030456852791878,0.03424657534246575,0.03099630996309963,0.4696969696969697,0,90
TXN003745,2025-05-30 02:47:00,1037,6576.07,2004,Kolkata,0.02515308475195987,0.02355228169681367,0,2,4,0,30,5,1620.0,0.0006169031462060457,93,5331.137849462366,3924.491791703971,251.77,495795.82,180,5443.160166666667,4518.009631202249,0.03333333333333333,0.03424657534246575,0.03099630996309963,0.5138121546961326,0,88
TXN009881,2025-05-30 13:43:00,1037,2709.83,2015,Kolkata,0.015702501261133435,0.01921181124985177,0,13,4,0,30,5,39360.0,2.540585859099108e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,187,4960.984491978609,2942.0343148825405,0.016042780748663103,0.020454545454545454,0.03099630996309963,0.4946808510638298,0,80
TXN007685,2025-05-30 20:59:00,1037,6725.45,2006,Delhi,0.024601234856665526,0.024815662139523853,0,20,4,0,30,5,26160.0,3.8224838500057336e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,222,4866.938423423424,3819.1233674405007,0.02252252252252252,0.017660044150110375,0.03099630996309963,0.4170403587443946,0,87
TXN007961,2025-05-31 01:52:00,1037,326.31,2006,Kolkata,0.015951064413585368,0.018027909118117007,0,1,5,1,31,5,17580.0,5.6879585916614524e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,222,4866.938423423424,3819.1233674405007,0.02252252252252252,0.01904761904761905,0.023846153846153847,0.4170403587443946,0,87
TXN004388,2025-05-31 14:26:00,1037,3502.99,2021,Mumbai,0.024601234856665526,0.023351319659593733,0,14,5,1,31,5,45240.0,2.2103843858446985e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,210,4796.043857142857,3276.8907796927397,0.01904761904761905,0.02040816326530612,0.023846153846153847,0.44075829383886256,0,89
TXN002555,2025-05-31 15:09:00,1037,3405.89,2043,Delhi,0.025258395722423443,0.024815662139523853,0,15,5,1,31,5,2580.0,0.0003874467260751647,93,5331.137849462366,3924.491791703971,251.77,495795.82,207,4970.3605314009665,3211.5336088643458,0.01932367149758454,0.01762114537444934,0.023846153846153847,0.44711538461538464,0,88
TXN004928,2025-05-31 15:19:00,1037,5284.58,2030,Chennai,0.015927437566374793,0.0191672180710446,0,15,5,1,31,5,600.0,0.0016638935108153079,93,5331.137849462366,3924.491791703971,251.77,495795.82,221,5085.271040723981,2966.6440012843877,0.01809954751131222,0.01762114537444934,0.023846153846153847,0.4189189189189189,0,87
TXN004498,2025-05-31 15:34:00,1037,3954.98,2029,Kolkata,0.015927437566374793,0.02445058211345261,0,15,5,1,31,5,900.0,0.0011098779134295228,93,5331.137849462366,3924.491791703971,251.77,495795.82,193,5220.693160621762,3445.570473177582,0.03626943005181347,0.01762114537444934,0.023846153846153847,0.4793814432989691,0,85
TXN005538,2025-05-31 18:25:00,1037,3387.03,2044,Delhi,0.014630422693755848,0.024815662139523853,0,18,5,1,31,5,10260.0,9.745638826625085e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,196,5346.44943877551,3544.66614306365,0.030612244897959183,0.030690537084398978,0.023846153846153847,0.4720812182741117,0,88
TXN003427,2025-06-01 05:18:00,1037,2892.7,2032,Delhi,0.014630422693755848,0.023351319659593733,0,5,6,1,1,6,39180.0,2.5522574717337486e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,182,5501.063736263736,3612.0657131720704,0.03296703296703297,0.034013605442176874,0.02356020942408377,0.5081967213114754,0,82
TXN000519,2025-06-01 15:10:00,1037,8459.17,2001,Bangalore,0.025258395722423443,0.023351319659593733,0,15,6,1,1,6,35520.0,2.815236057543425e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,213,5208.0063849765265,3206.8116553140594,0.023474178403755867,0.01762114537444934,0.02356020942408377,0.43457943925233644,0,82
TXN008161,2025-06-01 17:59:00,1037,8551.04,2014,Delhi,0.014630422693755848,0.024815662139523853,0,17,6,1,1,6,10140.0,9.860960457548565e-05,93,5331.137849462366,3924.491791703971,251.77,495795.82,190,5537.027631578947,3765.3878614144064,0.021052631578947368,0.02619047619047619,0.02356020942408377,0.4869109947643979,0,88
