transaction_id,timestamp,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud,hour,day_of_week,is_weekend
TXN004774,2025-05-06 13:37:00,1017,36.67,2000,Delhi,Web,purchase,0,13,Tuesday,0
TXN004775,2025-05-21 17:05:00,1017,5508.63,2034,Kolkata,iOS,transfer,0,17,Wednesday,0
TXN004776,2025-05-16 21:53:00,1062,7167.53,2039,Kolkata,Android,purchase,0,21,Friday,0
TXN004777,2025-05-12 23:55:00,1093,1578.53,2046,Bangalore,iOS,bill,0,23,Monday,0
TXN004778,2025-05-10 06:22:00,1002,7096.65,2023,Delhi,Android,transfer,0,6,Saturday,1
TXN004779,2025-06-02 21:23:00,1098,6889.47,2016,Mumbai,Android,purchase,0,21,Monday,0
TXN004780,2025-05-15 09:08:00,1006,2087.83,2000,Mumbai,iOS,transfer,0,9,Thursday,0
TXN004781,2025-05-09 03:52:00,1030,1355.06,2020,Delhi,Android,top-up,0,3,Friday,0
TXN004782,2025-05-06 12:06:00,1087,31739.23,2009,Bangalore,Android,purchase,1,12,Tuesday,0
TXN004783,2025-05-16 01:32:00,1014,2055.07,2027,Chennai,Android,transfer,0,1,Friday,0
TXN004784,2025-05-26 02:59:00,1053,1127.45,2045,Kolkata,Android,transfer,0,2,Monday,0
TXN004785,2025-05-18 22:10:00,1054,8999.52,2039,Kolkata,Web,purchase,0,22,Sunday,1
TXN004786,2025-06-02 07:46:00,1031,3062.43,2013,Delhi,iOS,bill,0,7,Monday,0
TXN004787,2025-06-02 07:07:00,1002,2534.68,2024,Delhi,iOS,purchase,0,7,Monday,0
TXN004788,2025-05-14 21:52:00,1003,4648.43,2043,Chennai,iOS,bill,0,21,Wednesday,0
TXN004789,2025-05-25 06:17:00,1003,3319.57,2006,Bangalore,Web,transfer,0,6,Sunday,1
TXN004790,2025-05-20 00:51:00,1074,3000.24,2026,Mumbai,Web,transfer,0,0,Tuesday,0
TXN004791,2025-05-10 16:16:00,1015,2964.22,2022,Delhi,iOS,transfer,0,16,Saturday,1
TXN004792,2025-05-25 20:02:00,1052,9643.59,2039,Chennai,Web,purchase,0,20,Sunday,1
TXN004793,2025-05-15 02:25:00,1024,7191.19,2007,Bangalore,Android,bill,0,2,Thursday,0
TXN004794,2025-06-02 18:06:00,1089,6984.33,2010,Mumbai,Web,transfer,0,18,Monday,0
TXN004795,2025-05-09 21:02:00,1024,8376.16,2029,Kolkata,Web,bill,0,21,Friday,0
TXN004796,2025-05-24 15:04:00,1094,9213.13,2003,Bangalore,iOS,purchase,0,15,Saturday,1
TXN004797,2025-05-24 08:57:00,1086,3405.23,2012,Chennai,iOS,transfer,0,8,Saturday,1
TXN004798,2025-05-29 20:25:00,1042,878.53,2049,Mumbai,iOS,bill,0,20,Thursday,0
TXN004799,2025-05-27 16:35:00,1023,4359.67,2029,Kolkata,Web,top-up,0,16,Tuesday,0
TXN004800,2025-05-19 14:20:00,1056,2218.28,2017,Chennai,Web,transfer,0,14,Monday,0
TXN004801,2025-05-28 14:10:00,1045,208.52,2034,Chennai,Android,purchase,0,14,Wednesday,0
TXN004802,2025-05-26 00:55:00,1008,5440.25,2019,Mumbai,Android,top-up,0,0,Monday,0
TXN004803,2025-05-25 20:13:00,1088,7028.16,2049,Bangalore,Web,bill,0,20,Sunday,1
TXN004804,2025-05-22 15:18:00,1041,1818.66,2047,Bangalore,Web,purchase,0,15,Thursday,0
TXN004805,2025-05-13 15:00:00,1076,4454.72,2038,Delhi,Android,top-up,0,15,Tuesday,0
TXN004806,2025-05-05 03:06:00,1070,9894.5,2014,Delhi,Web,bill,0,3,Monday,0
TXN004807,2025-05-15 07:44:00,1018,4682.68,2028,Bangalore,iOS,transfer,0,7,Thursday,0
TXN004808,2025-06-02 21:45:00,1070,3896.66,2036,Bangalore,Web,purchase,0,21,Monday,0
TXN004809,2025-05-08 12:59:00,1096,399.37,2006,Bangalore,Web,top-up,0,12,Thursday,0
TXN004810,2025-05-24 09:46:00,1025,7768.11,2024,Chennai,Web,purchase,0,9,Saturday,1
TXN004811,2025-05-14 13:26:00,1025,9154.98,2017,Kolkata,iOS,transfer,0,13,Wednesday,0
TXN004812,2025-05-25 02:18:00,1073,5080.8,2033,Chennai,Web,top-up,0,2,Sunday,1
TXN004813,2025-05-18 03:44:00,1049,29528.74,2006,Delhi,Web,top-up,1,3,Sunday,1
TXN004814,2025-05-18 04:09:00,1096,5726.73,2040,Kolkata,Web,top-up,0,4,Sunday,1
TXN004815,2025-05-13 02:54:00,1042,6337.68,2044,Kolkata,Android,top-up,0,2,Tuesday,0
TXN004816,2025-05-09 18:10:00,1095,6770.82,2034,Chennai,Web,bill,0,18,Friday,0
TXN004817,2025-05-22 16:37:00,1046,1463.88,2046,Chennai,Web,purchase,0,16,Thursday,0
TXN004818,2025-05-25 08:52:00,1098,1058.08,2049,Bangalore,Android,purchase,0,8,Sunday,1
TXN004819,2025-05-25 15:33:00,1091,2434.7,2036,Delhi,Web,transfer,0,15,Sunday,1
TXN004820,2025-05-19 23:32:00,1036,4969.45,2039,Chennai,Web,bill,0,23,Monday,0
TXN004821,2025-05-25 08:37:00,1087,3133.2,2041,Bangalore,iOS,bill,0,8,Sunday,1
TXN004822,2025-05-24 14:32:00,1057,9630.48,2025,Chennai,Android,purchase,0,14,Saturday,1
TXN004823,2025-05-31 11:11:00,1043,6406.09,2018,Mumbai,iOS,purchase,0,11,Saturday,1
TXN004824,2025-05-17 20:24:00,1013,9935.21,2044,Kolkata,Android,bill,0,20,Saturday,1
TXN004825,2025-05-05 16:52:00,1065,5801.59,2013,Chennai,Web,bill,0,16,Monday,0
TXN004826,2025-05-10 16:37:00,1072,6371.94,2047,Delhi,iOS,purchase,0,16,Saturday,1
TXN004827,2025-05-09 13:23:00,1057,8552.17,2032,Mumbai,Web,purchase,0,13,Friday,0
TXN004828,2025-05-14 05:09:00,1070,6663.27,2004,Kolkata,iOS,bill,0,5,Wednesday,0
TXN004829,2025-05-31 11:15:00,1039,2188.63,2043,Delhi,iOS,top-up,0,11,Saturday,1
TXN004830,2025-05-08 21:57:00,1085,4434.14,2006,Kolkata,iOS,purchase,0,21,Thursday,0
TXN004831,2025-05-31 23:32:00,1081,9212.85,2012,Bangalore,Web,transfer,0,23,Saturday,1
TXN004832,2025-05-04 16:23:00,1065,36.11,2034,Mumbai,iOS,top-up,0,16,Sunday,1
TXN004833,2025-05-20 04:03:00,1091,1981.74,2032,Bangalore,iOS,transfer,0,4,Tuesday,0
TXN004834,2025-05-31 17:26:00,1074,1899.01,2037,Chennai,iOS,top-up,0,17,Saturday,1
TXN004835,2025-05-12 00:17:00,1098,3336.98,2002,Mumbai,Android,transfer,0,0,Monday,0
TXN004836,2025-05-18 19:01:00,1087,9620.43,2025,Bangalore,Android,top-up,0,19,Sunday,1
TXN004837,2025-05-13 05:58:00,1085,3142.48,2045,Bangalore,Android,bill,0,5,Tuesday,0
TXN004838,2025-05-13 22:18:00,1076,1567.19,2044,Delhi,Android,top-up,0,22,Tuesday,0
TXN004839,2025-05-24 22:51:00,1061,2464.21,2031,Delhi,iOS,purchase,0,22,Saturday,1
TXN004840,2025-06-01 08:03:00,1004,3304.09,2037,Mumbai,Web,bill,0,8,Sunday,1
TXN004841,2025-05-07 17:18:00,1057,3453.32,2002,Mumbai,Android,transfer,0,17,Wednesday,0
TXN004842,2025-05-14 00:02:00,1009,4707.93,2012,Kolkata,iOS,bill,0,0,Wednesday,0
TXN004843,2025-05-21 13:02:00,1072,7931.74,2017,Kolkata,iOS,transfer,0,13,Wednesday,0
TXN004844,2025-05-09 20:41:00,1072,1086.66,2015,Chennai,Android,top-up,0,20,Friday,0
TXN004845,2025-05-10 05:23:00,1001,7326.87,2026,Bangalore,Android,purchase,0,5,Saturday,1
TXN004846,2025-05-24 16:01:00,1019,1042.65,2010,Mumbai,Web,top-up,0,16,Saturday,1
TXN004847,2025-05-08 05:12:00,1046,6326.88,2024,Bangalore,iOS,purchase,0,5,Thursday,0
TXN004848,2025-05-11 05:35:00,1085,3533.48,2000,Bangalore,iOS,bill,0,5,Sunday,1
TXN004849,2025-06-02 03:17:00,1074,9396.38,2021,Delhi,Android,purchase,0,3,Monday,0
TXN004850,2025-05-21 04:10:00,1000,3334.97,2031,Kolkata,iOS,bill,0,4,Wednesday,0
TXN004851,2025-05-23 09:14:00,1082,2171.71,2008,Kolkata,iOS,top-up,0,9,Friday,0
TXN004852,2025-05-29 03:39:00,1033,6010.05,2043,Kolkata,Android,transfer,0,3,Thursday,0
TXN004853,2025-05-11 23:45:00,1031,6945.87,2025,Chennai,iOS,top-up,0,23,Sunday,1
TXN004854,2025-05-20 21:20:00,1072,4246.65,2001,Mumbai,Web,top-up,0,21,Tuesday,0
TXN004855,2025-06-02 16:49:00,1047,5646.7,2021,Delhi,iOS,transfer,0,16,Monday,0
TXN004856,2025-05-14 13:45:00,1055,6058.87,2041,Kolkata,Android,transfer,0,13,Wednesday,0
TXN004857,2025-05-30 14:58:00,1022,6785.37,2002,Delhi,Android,top-up,0,14,Friday,0
TXN004858,2025-05-09 15:19:00,1058,6119.9,2027,Chennai,iOS,top-up,0,15,Friday,0
TXN004859,2025-05-11 12:06:00,1093,3830.1,2004,Chennai,Web,top-up,0,12,Sunday,1
TXN004860,2025-06-02 19:20:00,1029,7551.54,2037,Delhi,Web,top-up,0,19,Monday,0
TXN004861,2025-05-14 08:22:00,1083,3785.47,2039,Mumbai,Android,transfer,0,8,Wednesday,0
TXN004862,2025-05-07 10:10:00,1061,2251.07,2005,Mumbai,Android,purchase,0,10,Wednesday,0
TXN004863,2025-05-21 10:36:00,1071,565.98,2008,Mumbai,Web,top-up,0,10,Wednesday,0
TXN004864,2025-05-29 00:03:00,1035,4450.27,2011,Kolkata,Android,bill,0,0,Thursday,0
TXN004865,2025-05-30 09:06:00,1062,5601.0,2047,Chennai,Web,purchase,0,9,Friday,0
TXN004866,2025-05-06 12:53:00,1018,8907.73,2003,Kolkata,Android,top-up,0,12,Tuesday,0
TXN004867,2025-05-25 23:43:00,1088,6605.74,2047,Delhi,Android,top-up,0,23,Sunday,1
TXN004868,2025-05-13 07:27:00,1006,5773.45,2018,Bangalore,iOS,purchase,0,7,Tuesday,0
TXN004869,2025-05-25 19:01:00,1017,5800.1,2047,Bangalore,iOS,purchase,0,19,Sunday,1
TXN004870,2025-05-09 23:43:00,1002,22478.66,2041,Kolkata,iOS,purchase,1,23,Friday,0
TXN004871,2025-05-08 05:29:00,1043,6280.0,2011,Bangalore,iOS,top-up,0,5,Thursday,0
TXN004872,2025-05-16 02:01:00,1032,4663.11,2030,Kolkata,Web,bill,0,2,Friday,0
TXN004873,2025-05-28 06:52:00,1077,165.17,2017,Kolkata,iOS,purchase,1,6,Wednesday,0
TXN004874,2025-05-26 22:13:00,1006,7756.61,2027,Delhi,Android,purchase,0,22,Monday,0
TXN004875,2025-05-11 13:16:00,1039,1540.0,2009,Kolkata,Web,transfer,0,13,Sunday,1
TXN004876,2025-05-21 12:13:00,1018,1371.95,2025,Delhi,Web,purchase,0,12,Wednesday,0
TXN004877,2025-05-14 17:52:00,1000,4381.09,2021,Mumbai,iOS,transfer,0,17,Wednesday,0
TXN004878,2025-05-23 20:48:00,1004,9415.65,2021,Kolkata,Web,purchase,0,20,Friday,0
TXN004879,2025-05-27 07:43:00,1025,115.64,2004,Kolkata,iOS,bill,0,7,Tuesday,0
TXN004880,2025-05-04 19:42:00,1073,9694.45,2023,Delhi,Android,purchase,0,19,Sunday,1
TXN004881,2025-05-18 03:18:00,1015,1917.17,2011,Bangalore,Android,bill,0,3,Sunday,1
TXN004882,2025-05-14 11:26:00,1087,3737.08,2017,Delhi,iOS,transfer,0,11,Wednesday,0
TXN004883,2025-05-11 01:48:00,1078,6043.26,2035,Bangalore,Web,transfer,0,1,Sunday,1
TXN004884,2025-06-01 13:44:00,1089,37.6,2007,Kolkata,Android,purchase,0,13,Sunday,1
TXN004885,2025-05-21 21:54:00,1046,8985.14,2010,Delhi,iOS,purchase,0,21,Wednesday,0
TXN004886,2025-05-05 12:03:00,1007,7248.07,2030,Bangalore,Android,bill,0,12,Monday,0
TXN004887,2025-05-13 17:56:00,1070,4252.24,2037,Bangalore,Web,purchase,0,17,Tuesday,0
TXN004888,2025-06-03 01:06:00,1019,4535.59,2041,Bangalore,iOS,transfer,0,1,Tuesday,0
TXN004889,2025-05-06 16:24:00,1008,3281.96,2005,Delhi,Web,transfer,0,16,Tuesday,0
TXN004890,2025-05-07 08:16:00,1013,4695.13,2031,Chennai,Web,bill,0,8,Wednesday,0
TXN004891,2025-05-13 05:27:00,1047,1774.34,2003,Mumbai,iOS,bill,0,5,Tuesday,0
TXN004892,2025-05-28 06:13:00,1097,1643.09,2040,Mumbai,Web,top-up,0,6,Wednesday,0
TXN004893,2025-05-08 06:26:00,1086,129.43,2011,Chennai,iOS,bill,0,6,Thursday,0
TXN004894,2025-05-28 05:37:00,1060,7907.65,2017,Kolkata,Web,bill,0,5,Wednesday,0
TXN004895,2025-05-05 17:02:00,1054,8682.88,2020,Chennai,Web,purchase,0,17,Monday,0
TXN004896,2025-06-03 11:27:00,1097,2551.51,2010,Bangalore,Android,purchase,0,11,Tuesday,0
TXN004897,2025-05-04 18:50:00,1097,6807.76,2047,Bangalore,Web,top-up,0,18,Sunday,1
TXN004898,2025-05-20 21:28:00,1036,842.97,2007,Bangalore,Web,top-up,0,21,Tuesday,0
TXN004899,2025-05-04 19:00:00,1087,403.1,2023,Delhi,Android,top-up,0,19,Sunday,1
TXN004900,2025-05-18 02:55:00,1078,7811.96,2049,Mumbai,iOS,purchase,0,2,Sunday,1
TXN004901,2025-05-12 18:14:00,1073,3960.74,2049,Chennai,iOS,purchase,0,18,Monday,0
TXN004902,2025-05-18 17:07:00,1048,7437.99,2049,Delhi,Web,bill,0,17,Sunday,1
TXN004903,2025-05-27 19:40:00,1058,7670.55,2019,Chennai,Web,transfer,0,19,Tuesday,0
TXN004904,2025-05-09 08:40:00,1078,5214.44,2046,Kolkata,Web,transfer,0,8,Friday,0
TXN004905,2025-05-27 06:25:00,1004,5886.43,2032,Delhi,Android,bill,0,6,Tuesday,0
TXN004906,2025-05-27 22:44:00,1094,1717.45,2002,Bangalore,iOS,bill,0,22,Tuesday,0
TXN004907,2025-05-16 18:08:00,1079,277.82,2036,Chennai,iOS,top-up,0,18,Friday,0
TXN004908,2025-06-01 21:50:00,1031,3745.11,2020,Mumbai,iOS,transfer,0,21,Sunday,1
TXN004909,2025-05-17 14:10:00,1088,1174.43,2003,Chennai,iOS,transfer,0,14,Saturday,1
TXN004910,2025-05-12 00:02:00,1086,2510.35,2027,Chennai,Web,bill,0,0,Monday,0
TXN004911,2025-05-10 15:10:00,1009,8186.88,2015,Bangalore,Web,purchase,0,15,Saturday,1
TXN004912,2025-06-03 01:35:00,1006,6663.42,2042,Kolkata,Web,top-up,0,1,Tuesday,0
TXN004913,2025-06-01 10:33:00,1068,6934.87,2000,Delhi,Android,top-up,0,10,Sunday,1
TXN004914,2025-05-21 07:19:00,1019,4191.73,2022,Chennai,iOS,top-up,0,7,Wednesday,0
TXN004915,2025-06-01 01:19:00,1020,20351.81,2036,Chennai,iOS,transfer,1,1,Sunday,1
TXN004916,2025-05-29 10:25:00,1008,1417.65,2048,Bangalore,iOS,bill,0,10,Thursday,0
TXN004917,2025-05-19 12:58:00,1057,5402.93,2019,Kolkata,Android,bill,0,12,Monday,0
TXN004918,2025-05-15 07:09:00,1058,2486.59,2006,Kolkata,Web,bill,0,7,Thursday,0
TXN004919,2025-05-18 23:28:00,1023,9866.8,2005,Bangalore,iOS,transfer,0,23,Sunday,1
TXN004920,2025-05-24 18:37:00,1068,4995.37,2003,Bangalore,iOS,top-up,0,18,Saturday,1
TXN004921,2025-05-16 14:07:00,1054,8971.59,2028,Kolkata,Web,purchase,0,14,Friday,0
TXN004922,2025-05-25 01:39:00,1059,5422.16,2030,Bangalore,iOS,bill,0,1,Sunday,1
TXN004923,2025-05-06 09:36:00,1057,2587.24,2048,Bangalore,Android,top-up,0,9,Tuesday,0
TXN004924,2025-05-23 15:01:00,1078,1164.31,2008,Chennai,Web,top-up,0,15,Friday,0
TXN004925,2025-05-29 23:18:00,1000,8906.31,2044,Bangalore,Web,purchase,0,23,Thursday,0
TXN004926,2025-05-23 23:55:00,1084,4542.25,2004,Chennai,Android,bill,0,23,Friday,0
TXN004927,2025-05-15 19:42:00,1077,2499.47,2001,Delhi,Android,bill,0,19,Thursday,0
TXN004928,2025-05-31 15:19:00,1037,5284.58,2030,Chennai,Android,purchase,0,15,Saturday,1
TXN004929,2025-05-25 02:58:00,1052,6694.11,2007,Delhi,iOS,purchase,0,2,Sunday,1
TXN004930,2025-05-21 19:33:00,1090,4026.61,2008,Mumbai,Android,purchase,0,19,Wednesday,0
TXN004931,2025-05-15 09:30:00,1078,4194.67,2016,Chennai,Android,bill,0,9,Thursday,0
TXN004932,2025-05-08 09:11:00,1004,1030.36,2008,Mumbai,iOS,bill,0,9,Thursday,0
TXN004933,2025-05-13 12:35:00,1056,538.05,2043,Mumbai,Web,purchase,0,12,Tuesday,0
TXN004934,2025-05-10 18:43:00,1083,4144.43,2010,Bangalore,iOS,purchase,0,18,Saturday,1
TXN004935,2025-05-24 22:47:00,1024,3527.92,2004,Delhi,Android,transfer,0,22,Saturday,1
TXN004936,2025-05-17 19:10:00,1062,6988.3,2034,Mumbai,Web,purchase,0,19,Saturday,1
TXN004937,2025-05-05 06:24:00,1050,7981.48,2026,Delhi,iOS,bill,0,6,Monday,0
TXN004938,2025-05-07 02:48:00,1042,8619.04,2032,Kolkata,iOS,top-up,0,2,Wednesday,0
TXN004939,2025-05-17 09:10:00,1037,3267.77,2005,Chennai,Android,top-up,0,9,Saturday,1
TXN004940,2025-05-30 16:47:00,1066,5514.24,2011,Bangalore,Android,transfer,0,16,Friday,0
TXN004941,2025-05-31 09:47:00,1066,9149.55,2045,Chennai,iOS,purchase,0,9,Saturday,1
TXN004942,2025-05-16 04:48:00,1040,9114.21,2039,Bangalore,iOS,bill,0,4,Friday,0
TXN004943,2025-05-30 14:09:00,1020,5020.0,2044,Chennai,iOS,purchase,0,14,Friday,0
TXN004944,2025-05-07 03:25:00,1005,3290.1,2015,Delhi,Web,top-up,0,3,Wednesday,0
TXN004945,2025-05-16 22:35:00,1078,1683.94,2034,Chennai,iOS,transfer,0,22,Friday,0
TXN004946,2025-05-07 09:55:00,1021,7548.81,2013,Mumbai,Android,top-up,0,9,Wednesday,0
TXN004947,2025-05-15 04:14:00,1066,9447.01,2027,Bangalore,Android,purchase,0,4,Thursday,0
TXN004948,2025-05-14 05:09:00,1069,7492.23,2024,Mumbai,iOS,bill,0,5,Wednesday,0
TXN004949,2025-05-30 12:14:00,1059,1448.81,2047,Kolkata,Android,top-up,0,12,Friday,0
TXN004950,2025-06-01 16:29:00,1061,5063.13,2028,Chennai,Android,bill,0,16,Sunday,1
TXN004951,2025-05-09 11:59:00,1095,809.14,2000,Kolkata,Android,top-up,0,11,Friday,0
TXN004952,2025-05-28 06:22:00,1081,2666.94,2022,Bangalore,iOS,top-up,0,6,Wednesday,0
TXN004953,2025-05-20 15:20:00,1024,4258.58,2041,Mumbai,iOS,purchase,0,15,Tuesday,0
TXN004954,2025-05-19 06:29:00,1007,7673.36,2016,Bangalore,Android,bill,0,6,Monday,0
TXN004955,2025-05-24 16:46:00,1060,7060.13,2013,Delhi,Android,purchase,0,16,Saturday,1
TXN004956,2025-05-14 12:47:00,1016,6363.92,2010,Chennai,iOS,purchase,0,12,Wednesday,0
TXN004957,2025-05-08 02:48:00,1090,236.23,2010,Bangalore,Android,top-up,0,2,Thursday,0
TXN004958,2025-05-19 19:14:00,1052,3384.13,2033,Chennai,Web,top-up,0,19,Monday,0
TXN004959,2025-05-07 23:05:00,1058,7959.68,2041,Delhi,iOS,transfer,0,23,Wednesday,0
TXN004960,2025-05-09 23:09:00,1071,4771.99,2034,Delhi,iOS,purchase,0,23,Friday,0
TXN004961,2025-05-30 20:57:00,1051,8643.63,2041,Kolkata,Android,purchase,0,20,Friday,0
TXN004962,2025-05-18 04:14:00,1043,9865.08,2024,Chennai,Android,bill,0,4,Sunday,1
TXN004963,2025-05-12 06:15:00,1085,2792.59,2016,Kolkata,iOS,top-up,0,6,Monday,0
TXN004964,2025-05-05 05:06:00,1079,7119.64,2004,Mumbai,iOS,bill,0,5,Monday,0
TXN004965,2025-05-20 19:57:00,1088,4657.8,2028,Delhi,Android,purchase,0,19,Tuesday,0
TXN004966,2025-05-08 09:18:00,1078,2399.13,2016,Bangalore,Web,bill,0,9,Thursday,0
TXN004967,2025-05-14 04:07:00,1004,4223.24,2031,Kolkata,Android,bill,0,4,Wednesday,0
TXN004968,2025-05-26 20:24:00,1091,860.58,2003,Mumbai,Android,transfer,0,20,Monday,0
TXN004969,2025-05-12 07:02:00,1064,2420.83,2031,Delhi,iOS,top-up,0,7,Monday,0
TXN004970,2025-05-07 03:55:00,1054,2485.03,2035,Chennai,Android,bill,0,3,Wednesday,0
TXN004971,2025-06-01 08:29:00,1009,5485.66,2002,Chennai,Web,transfer,0,8,Sunday,1
TXN004972,2025-05-28 07:48:00,1027,3666.09,2013,Kolkata,iOS,top-up,0,7,Wednesday,0
TXN004973,2025-05-26 06:10:00,1016,4589.26,2040,Kolkata,iOS,top-up,0,6,Monday,0
TXN004974,2025-05-28 07:23:00,1040,4613.46,2024,Bangalore,Web,purchase,0,7,Wednesday,0
TXN004975,2025-05-13 06:12:00,1089,3687.23,2037,Bangalore,iOS,purchase,0,6,Tuesday,0
TXN004976,2025-05-13 06:28:00,1072,3439.16,2023,Bangalore,Android,bill,0,6,Tuesday,0
TXN004977,2025-05-09 06:20:00,1088,6488.9,2040,Kolkata,Android,transfer,0,6,Friday,0
TXN004978,2025-05-04 18:02:00,1046,3010.62,2018,Delhi,Web,top-up,0,18,Sunday,1
TXN004979,2025-05-30 15:07:00,1088,9421.18,2020,Mumbai,Web,bill,0,15,Friday,0
TXN004980,2025-05-13 10:35:00,1058,9330.96,2042,Chennai,Web,top-up,0,10,Tuesday,0
TXN004981,2025-05-14 07:51:00,1083,752.32,2020,Delhi,Android,top-up,0,7,Wednesday,0
TXN004982,2025-05-06 15:39:00,1047,8323.99,2031,Bangalore,Web,bill,0,15,Tuesday,0
TXN004983,2025-05-28 06:00:00,1026,609.82,2002,Mumbai,iOS,purchase,0,6,Wednesday,0
TXN004984,2025-05-05 06:31:00,1059,8818.26,2012,Delhi,Web,top-up,0,6,Monday,0
TXN004985,2025-05-24 19:17:00,1093,576.27,2023,Mumbai,Android,transfer,0,19,Saturday,1
TXN004986,2025-05-26 22:19:00,1036,7380.89,2018,Delhi,Web,top-up,0,22,Monday,0
TXN004987,2025-05-18 16:44:00,1055,9986.7,2014,Bangalore,Web,transfer,0,16,Sunday,1
TXN004988,2025-05-09 02:55:00,1091,911.64,2005,Chennai,Android,bill,0,2,Friday,0
TXN004989,2025-05-12 19:45:00,1045,6603.75,2030,Chennai,iOS,transfer,0,19,Monday,0
TXN004990,2025-05-09 11:23:00,1061,2830.31,2038,Bangalore,Android,top-up,0,11,Friday,0
TXN004991,2025-05-18 05:30:00,1019,6557.52,2020,Bangalore,iOS,transfer,0,5,Sunday,1
TXN004992,2025-05-24 04:46:00,1011,9001.44,2007,Mumbai,iOS,top-up,0,4,Saturday,1
TXN004993,2025-05-06 14:53:00,1046,5028.37,2030,Delhi,Android,top-up,0,14,Tuesday,0
TXN004994,2025-05-22 06:27:00,1055,6859.33,2044,Mumbai,iOS,purchase,0,6,Thursday,0
TXN004995,2025-05-19 04:58:00,1063,880.97,2015,Bangalore,Android,transfer,0,4,Monday,0
TXN004996,2025-05-17 23:55:00,1098,1515.87,2010,Chennai,Android,top-up,0,23,Saturday,1
TXN004997,2025-05-22 02:10:00,1005,9939.38,2005,Bangalore,Web,bill,0,2,Thursday,0
TXN004998,2025-05-07 11:34:00,1067,1635.98,2038,Delhi,Web,transfer,0,11,Wednesday,0
TXN004999,2025-05-06 19:03:00,1038,6777.5,2023,Mumbai,Android,transfer,0,19,Tuesday,0
TXN005000,2025-05-23 23:04:00,1073,1085.85,2037,Delhi,Web,top-up,0,23,Friday,0
TXN005001,2025-05-13 08:44:00,1041,2177.41,2025,Chennai,Web,top-up,0,8,Tuesday,0
TXN005002,2025-05-15 18:35:00,1029,9591.42,2048,Kolkata,Web,purchase,0,18,Thursday,0
TXN005003,2025-06-02 12:44:00,1091,9917.1,2044,Delhi,iOS,transfer,0,12,Monday,0
TXN005004,2025-05-26 22:45:00,1072,23418.12,2005,Chennai,Android,purchase,1,22,Monday,0
TXN005005,2025-05-17 21:27:00,1003,3217.38,2007,Mumbai,Web,top-up,0,21,Saturday,1
TXN005006,2025-05-12 18:23:00,1031,239.03,2017,Bangalore,Web,bill,0,18,Monday,0
TXN005007,2025-05-15 06:27:00,1009,9581.91,2016,Chennai,iOS,purchase,0,6,Thursday,0
TXN005008,2025-06-02 05:51:00,1063,8265.5,2029,Bangalore,Web,top-up,0,5,Monday,0
TXN005009,2025-05-20 13:30:00,1058,8598.04,2009,Mumbai,Android,purchase,0,13,Tuesday,0
TXN005010,2025-06-01 08:12:00,1050,2097.59,2001,Mumbai,Web,purchase,0,8,Sunday,1
TXN005011,2025-05-17 14:03:00,1009,5043.25,2005,Delhi,iOS,purchase,0,14,Saturday,1
TXN005012,2025-05-11 16:34:00,1024,9710.73,2048,Chennai,Web,purchase,0,16,Sunday,1
TXN005013,2025-05-16 08:18:00,1054,2065.68,2025,Kolkata,Android,transfer,0,8,Friday,0
TXN005014,2025-05-07 04:13:00,1051,6079.28,2038,Kolkata,iOS,top-up,0,4,Wednesday,0
TXN005015,2025-05-06 05:39:00,1098,1377.88,2015,Mumbai,Web,purchase,0,5,Tuesday,0
TXN005016,2025-05-20 17:06:00,1095,4936.59,2043,Bangalore,Web,transfer,0,17,Tuesday,0
TXN005017,2025-05-09 18:07:00,1008,5804.18,2017,Delhi,Web,purchase,0,18,Friday,0
TXN005018,2025-05-13 21:28:00,1038,1834.23,2013,Delhi,iOS,bill,0,21,Tuesday,0
TXN005019,2025-05-25 09:38:00,1037,7785.38,2018,Chennai,Web,top-up,0,9,Sunday,1
TXN005020,2025-05-31 04:55:00,1031,6514.4,2029,Bangalore,Web,transfer,0,4,Saturday,1
TXN005021,2025-06-01 16:43:00,1018,4933.95,2033,Bangalore,Web,top-up,0,16,Sunday,1
TXN005022,2025-05-29 04:37:00,1043,5508.59,2047,Bangalore,iOS,bill,0,4,Thursday,0
TXN005023,2025-05-21 01:40:00,1079,1134.57,2049,Delhi,Web,purchase,0,1,Wednesday,0
TXN005024,2025-05-18 10:37:00,1039,9638.91,2033,Mumbai,Android,purchase,0,10,Sunday,1
TXN005025,2025-05-30 13:03:00,1026,5612.33,2035,Kolkata,Android,purchase,0,13,Friday,0
TXN005026,2025-05-05 17:01:00,1024,8413.47,2009,Mumbai,Web,transfer,0,17,Monday,0
TXN005027,2025-05-29 07:00:00,1052,6951.62,2016,Kolkata,iOS,bill,0,7,Thursday,0
TXN005028,2025-06-03 01:37:00,1035,8986.87,2033,Kolkata,Web,purchase,0,1,Tuesday,0
TXN005029,2025-05-16 22:42:00,1050,2664.83,2014,Kolkata,Android,top-up,0,22,Friday,0
TXN005030,2025-05-11 17:06:00,1058,2287.57,2021,Bangalore,Android,purchase,0,17,Sunday,1
TXN005031,2025-05-15 04:14:00,1033,382.79,2022,Chennai,iOS,transfer,0,4,Thursday,0
TXN005032,2025-05-23 14:33:00,1099,1117.97,2017,Bangalore,Android,bill,0,14,Friday,0
